"U:0","U:1","U:2","k","nut","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.001,-2.3558e-20,3.776e-19,0.018735,0.014559,0.74359,1,25.755,25.755,0,0
0.99802,-2.3489e-20,3.7649e-19,0.019258,0.01488,0.74472,1,25.806,25.806,0,0
0.99476,-2.3412e-20,3.7526e-19,0.019799,0.01522,0.74585,1,25.857,25.857,0,0
0.99149,-2.3335e-20,3.7403e-19,0.020341,0.01556,0.74697,1,25.908,25.908,0,0
0.98822,-2.3258e-20,3.7279e-19,0.020882,0.015899,0.7481,1,25.959,25.959,0,0
0.98488,-2.3179e-20,3.7153e-19,0.021426,0.016243,0.74922,1,26.01,26.01,0,0
0.9812,-2.3093e-20,3.7014e-19,0.021979,0.016602,0.75034,1,26.061,26.061,0,0
0.97752,-2.3006e-20,3.6876e-19,0.022532,0.01696,0.75146,1,26.112,26.112,0,0
0.97385,-2.292e-20,3.6737e-19,0.023084,0.017319,0.75258,1,26.163,26.163,0,0
0.97005,-2.283e-20,3.6594e-19,0.023637,0.017682,0.7537,1,26.214,26.214,0,0
0.96595,-2.2734e-20,3.6439e-19,0.024192,0.018053,0.75481,1,26.265,26.265,0,0
0.96185,-2.2637e-20,3.6285e-19,0.024746,0.018425,0.75592,1,26.316,26.316,0,0
0.95775,-2.2541e-20,3.613e-19,0.025301,0.018796,0.75703,1,26.367,26.367,0,0
0.9535,-2.2441e-20,3.597e-19,0.025852,0.01917,0.75814,1,26.418,26.418,0,0
0.94898,-2.2334e-20,3.5799e-19,0.0264,0.019547,0.75924,1,26.469,26.469,0,0
0.94446,-2.2228e-20,3.5628e-19,0.026947,0.019925,0.76034,1,26.52,26.52,0,0
0.93993,-2.2121e-20,3.5458e-19,0.027494,0.020302,0.76144,1,26.571,26.571,0,0
0.93523,-2.2011e-20,3.528e-19,0.028034,0.02068,0.76254,1,26.622,26.622,0,0
0.9303,-2.1895e-20,3.5094e-19,0.028565,0.021059,0.76362,1,26.673,26.673,0,0
0.92537,-2.1779e-20,3.4908e-19,0.029096,0.021437,0.76471,1,26.724,26.724,0,0
0.92043,-2.1663e-20,3.4722e-19,0.029627,0.021816,0.7658,1,26.775,26.775,0,0
0.91531,-2.1542e-20,3.4529e-19,0.030145,0.022191,0.76688,1,26.826,26.826,0,0
0.90999,-2.1417e-20,3.4328e-19,0.03065,0.022563,0.76796,1,26.877,26.877,0,0
0.90468,-2.1292e-20,3.4128e-19,0.031155,0.022934,0.76903,1,26.928,26.928,0,0
0.89936,-2.1167e-20,3.3927e-19,0.031661,0.023306,0.77011,1,26.979,26.979,0,0
0.89384,-2.1037e-20,3.3719e-19,0.032147,0.02367,0.77117,1,27.03,27.03,0,0
0.88818,-2.0903e-20,3.3505e-19,0.03262,0.02403,0.77223,1,27.081,27.081,0,0
0.88252,-2.077e-20,3.3292e-19,0.033092,0.02439,0.7733,1,27.132,27.132,0,0
0.87686,-2.0637e-20,3.3078e-19,0.033565,0.024749,0.77436,1,27.183,27.183,0,0
0.871,-2.0499e-20,3.2857e-19,0.034012,0.025102,0.77541,1,27.234,27.234,0,0
0.86503,-2.0359e-20,3.2632e-19,0.034446,0.025452,0.77645,1,27.285,27.285,0,0
0.85907,-2.0218e-20,3.2407e-19,0.03488,0.025802,0.77749,1,27.336,27.336,0,0
0.8531,-2.0078e-20,3.2182e-19,0.035315,0.026151,0.77854,1,27.387,27.387,0,0
0.84695,-1.9933e-20,3.195e-19,0.035717,0.026491,0.77956,1,27.438,27.438,0,0
0.84073,-1.9787e-20,3.1715e-19,0.036108,0.026828,0.78058,1,27.489,27.489,0,0
0.8345,-1.964e-20,3.1481e-19,0.0365,0.027165,0.7816,1,27.54,27.54,0,0
0.82828,-1.9494e-20,3.1246e-19,0.036891,0.027501,0.78263,1,27.591,27.591,0,0
0.82188,-1.9343e-20,3.1004e-19,0.037245,0.027825,0.78362,1,27.642,27.642,0,0
0.81545,-1.9192e-20,3.0762e-19,0.037592,0.028147,0.78461,1,27.693,27.693,0,0
0.80901,-1.904e-20,3.0519e-19,0.037938,0.028468,0.7856,1,27.744,27.744,0,0
0.80258,-1.8889e-20,3.0276e-19,0.038285,0.028789,0.78659,1,27.795,27.795,0,0
0.79598,-1.8734e-20,3.0027e-19,0.038589,0.029095,0.78755,1,27.846,27.846,0,0
0.78937,-1.8578e-20,2.9778e-19,0.038889,0.029399,0.7885,1,27.897,27.897,0,0
0.78276,-1.8422e-20,2.9528e-19,0.039189,0.029702,0.78946,1,27.948,27.948,0,0
0.77614,-1.8267e-20,2.9279e-19,0.039488,0.030006,0.79041,1,27.999,27.999,0,0
0.76938,-1.8107e-20,2.9024e-19,0.039741,0.030291,0.79132,1,28.05,28.05,0,0
0.76261,-1.7948e-20,2.8769e-19,0.039992,0.030575,0.79223,1,28.101,28.101,0,0
0.75585,-1.7789e-20,2.8513e-19,0.040244,0.03086,0.79313,1,28.152,28.152,0,0
0.74908,-1.763e-20,2.8258e-19,0.040492,0.031143,0.79404,1,28.203,28.203,0,0
0.74217,-1.7467e-20,2.7997e-19,0.040698,0.031408,0.7949,1,28.254,28.254,0,0
0.73527,-1.7305e-20,2.7737e-19,0.040903,0.031673,0.79575,1,28.305,28.305,0,0
0.72836,-1.7142e-20,2.7477e-19,0.041108,0.031939,0.79661,1,28.356,28.356,0,0
0.72144,-1.6979e-20,2.7216e-19,0.041306,0.032201,0.79746,1,28.407,28.407,0,0
0.71442,-1.6814e-20,2.695e-19,0.041463,0.032444,0.79827,1,28.458,28.458,0,0
0.70739,-1.6649e-20,2.6685e-19,0.041619,0.032687,0.79908,1,28.509,28.509,0,0
0.70037,-1.6483e-20,2.642e-19,0.041776,0.03293,0.79988,1,28.56,28.56,0,0
0.69332,-1.6317e-20,2.6155e-19,0.041921,0.033168,0.80068,1,28.611,28.611,0,0
0.6862,-1.615e-20,2.5886e-19,0.042025,0.033386,0.80143,1,28.662,28.662,0,0
0.67907,-1.5982e-20,2.5617e-19,0.04213,0.033604,0.80219,1,28.713,28.713,0,0
0.67195,-1.5814e-20,2.5348e-19,0.042234,0.033822,0.80294,1,28.764,28.764,0,0
0.66481,-1.5646e-20,2.5079e-19,0.042323,0.034032,0.80368,1,28.815,28.815,0,0
0.65764,-1.5478e-20,2.4808e-19,0.042374,0.034223,0.80438,1,28.866,28.866,0,0
0.65046,-1.5309e-20,2.4538e-19,0.042425,0.034414,0.80507,1,28.917,28.917,0,0
0.64328,-1.514e-20,2.4267e-19,0.042476,0.034605,0.80577,1,28.968,28.968,0,0
0.63611,-1.4971e-20,2.3996e-19,0.042514,0.034793,0.80644,1,29.019,29.019,0,0
0.62894,-1.4802e-20,2.3726e-19,0.04253,0.034973,0.80708,1,29.07,29.07,0,0
0.62178,-1.4634e-20,2.3456e-19,0.042546,0.035154,0.80771,1,29.121,29.121,0,0
0.61461,-1.4465e-20,2.3185e-19,0.042562,0.035335,0.80834,1,29.172,29.172,0,0
0.60748,-1.4297e-20,2.2916e-19,0.042569,0.035517,0.80894,1,29.223,29.223,0,0
0.60041,-1.4131e-20,2.265e-19,0.042566,0.0357,0.8095,1,29.274,29.274,0,0
0.59333,-1.3964e-20,2.2383e-19,0.042562,0.035884,0.81005,1,29.325,29.325,0,0
0.58626,-1.3798e-20,2.2116e-19,0.042558,0.036068,0.81061,1,29.376,29.376,0,0
0.57928,-1.3633e-20,2.1853e-19,0.042533,0.036245,0.81113,1,29.427,29.427,0,0
0.57239,-1.3471e-20,2.1593e-19,0.042489,0.036417,0.8116,1,29.478,29.478,0,0
0.5655,-1.3309e-20,2.1333e-19,0.042446,0.036589,0.81208,1,29.529,29.529,0,0
0.55861,-1.3147e-20,2.1073e-19,0.042402,0.036761,0.81256,1,29.58,29.58,0,0
0.55189,-1.2989e-20,2.0819e-19,0.042324,0.036917,0.81298,1,29.631,29.631,0,0
0.54527,-1.2833e-20,2.057e-19,0.042223,0.037062,0.81337,1,29.682,29.682,0,0
0.53866,-1.2677e-20,2.032e-19,0.042123,0.037208,0.81375,1,29.733,29.733,0,0
0.53205,-1.2522e-20,2.0071e-19,0.042022,0.037354,0.81414,1,29.784,29.784,0,0
0.52569,-1.2372e-20,1.9831e-19,0.041883,0.037482,0.81446,1,29.835,29.835,0,0
0.51945,-1.2225e-20,1.9596e-19,0.041726,0.037601,0.81475,1,29.886,29.886,0,0
0.51321,-1.2079e-20,1.936e-19,0.041568,0.03772,0.81504,1,29.937,29.937,0,0
0.50698,-1.1932e-20,1.9125e-19,0.041411,0.03784,0.81532,1,29.988,29.988,0,0
0.5011,-1.1794e-20,1.8903e-19,0.041216,0.037942,0.81553,1,30.039,30.039,0,0
0.49534,-1.1658e-20,1.8686e-19,0.041009,0.038039,0.8157,1,30.09,30.09,0,0
0.48958,-1.1522e-20,1.8469e-19,0.040801,0.038136,0.81588,1,30.141,30.141,0,0
0.48382,-1.1387e-20,1.8252e-19,0.040594,0.038233,0.81605,1,30.192,30.192,0,0
0.47856,-1.1263e-20,1.8053e-19,0.040347,0.038312,0.81612,1,30.243,30.243,0,0
0.47339,-1.1141e-20,1.7858e-19,0.040093,0.038388,0.81616,1,30.294,30.294,0,0
0.46822,-1.102e-20,1.7663e-19,0.039839,0.038463,0.81621,1,30.345,30.345,0,0
0.46305,-1.0898e-20,1.7468e-19,0.039585,0.038538,0.81625,1,30.396,30.396,0,0
0.45855,-1.0792e-20,1.7298e-19,0.039293,0.038595,0.81615,1,30.447,30.447,0,0
0.4541,-1.0687e-20,1.713e-19,0.038997,0.03865,0.81604,1,30.498,30.498,0,0
0.44966,-1.0583e-20,1.6963e-19,0.038701,0.038704,0.81593,1,30.549,30.549,0,0
0.44521,-1.0478e-20,1.6795e-19,0.038405,0.038759,0.81582,1,30.6,30.6,0,0
0.44164,-1.0394e-20,1.666e-19,0.038075,0.038795,0.81551,1,30.651,30.651,0,0
0.43807,-1.031e-20,1.6525e-19,0.037744,0.03883,0.8152,1,30.702,30.702,0,0
0.4345,-1.0226e-20,1.6391e-19,0.037414,0.038865,0.81489,1,30.753,30.753,0,0
0.43101,-1.0144e-20,1.6259e-19,0.037082,0.0389,0.81455,1,30.804,30.804,0,0
0.42851,-1.0085e-20,1.6165e-19,0.036728,0.038921,0.81398,1,30.855,30.855,0,0
0.42602,-1.0026e-20,1.6071e-19,0.036375,0.038942,0.81341,1,30.906,30.906,0,0
0.42352,-9.9677e-21,1.5977e-19,0.036021,0.038963,0.81283,1,30.957,30.957,0,0
0.42124,-9.9139e-21,1.5891e-19,0.035667,0.038983,0.8122,1,31.008,31.008,0,0
0.42008,-9.8867e-21,1.5847e-19,0.03531,0.038996,0.81127,1,31.059,31.059,0,0
0.41892,-9.8594e-21,1.5803e-19,0.034954,0.039009,0.81033,1,31.11,31.11,0,0
0.41777,-9.8322e-21,1.576e-19,0.034597,0.039023,0.80939,1,31.161,31.161,0,0
0.41702,-9.8145e-21,1.5731e-19,0.034248,0.039041,0.80834,1,31.212,31.212,0,0
0.41759,-9.828e-21,1.5753e-19,0.033923,0.039074,0.8069,1,31.263,31.263,0,0
0.41816,-9.8415e-21,1.5775e-19,0.033598,0.039106,0.80547,1,31.314,31.314,0,0
0.41873,-9.855e-21,1.5796e-19,0.033274,0.039139,0.80403,1,31.365,31.365,0,0
0.41996,-9.8838e-21,1.5842e-19,0.032972,0.039173,0.80234,1,31.416,31.416,0,0
0.42261,-9.9462e-21,1.5942e-19,0.032721,0.039209,0.80009,1,31.467,31.467,0,0
0.42526,-1.0009e-20,1.6042e-19,0.03247,0.039245,0.79784,1,31.518,31.518,0,0
0.42791,-1.0071e-20,1.6142e-19,0.032219,0.039281,0.79559,1,31.569,31.569,0,0
0.43148,-1.0155e-20,1.6277e-19,0.03202,0.039094,0.79283,1,31.62,31.62,0,0
0.43648,-1.0273e-20,1.6466e-19,0.031904,0.038562,0.78927,1,31.671,31.671,0,0
0.44148,-1.039e-20,1.6654e-19,0.031788,0.038029,0.78571,1,31.722,31.722,0,0
0.44649,-1.0508e-20,1.6843e-19,0.031672,0.037496,0.78215,1,31.773,31.773,0,0
0.45296,-1.066e-20,1.7087e-19,0.03161,0.036223,0.77777,1,31.824,31.824,0,0
0.46108,-1.0852e-20,1.7394e-19,0.031607,0.034118,0.77249,1,31.875,31.875,0,0
0.4692,-1.1043e-20,1.77e-19,0.031604,0.032012,0.76721,1,31.926,31.926,0,0
0.47732,-1.1234e-20,1.8006e-19,0.031602,0.029906,0.76192,1,31.977,31.977,0,0
0.48786,-1.1482e-20,1.8404e-19,0.031671,0.027626,0.75536,1,32.028,32.028,0,0
0.50038,-1.1776e-20,1.8876e-19,0.031798,0.025203,0.74775,1,32.079,32.079,0,0
0.5129,-1.2071e-20,1.9348e-19,0.031925,0.02278,0.74014,1,32.13,32.13,0,0
0.52542,-1.2366e-20,1.9821e-19,0.032052,0.020357,0.73253,1,32.181,32.181,0,0
0.54154,-1.2745e-20,2.0429e-19,0.032241,0.018599,0.72265,1,32.232,32.232,0,0
0.55981,-1.3175e-20,2.1118e-19,0.032466,0.017236,0.71144,1,32.283,32.283,0,0
0.57807,-1.3605e-20,2.1807e-19,0.032692,0.015873,0.70022,1,32.334,32.334,0,0
0.59633,-1.4035e-20,2.2496e-19,0.032917,0.01451,0.689,1,32.385,32.385,0,0
0.6192,-1.4573e-20,2.3358e-19,0.03332,0.013601,0.67378,1,32.436,32.436,0,0
0.64398,-1.5156e-20,2.4293e-19,0.033796,0.012881,0.6569,1,32.487,32.487,0,0
0.66875,-1.5739e-20,2.5228e-19,0.034272,0.012161,0.64001,1,32.538,32.538,0,0
0.69354,-1.6322e-20,2.6163e-19,0.034748,0.011441,0.62313,1,32.589,32.589,0,0
0.72347,-1.7027e-20,2.7292e-19,0.035274,0.010998,0.60022,1,32.64,32.64,0,0
0.75483,-1.7765e-20,2.8475e-19,0.035814,0.010631,0.57566,1,32.691,32.691,0,0
0.78619,-1.8503e-20,2.9658e-19,0.036354,0.010263,0.55109,1,32.742,32.742,0,0
0.81755,-1.9241e-20,3.0841e-19,0.036894,0.009896,0.52653,1,32.793,32.793,0,0
0.85309,-2.0078e-20,3.2182e-19,0.037266,0.0097777,0.49429,1,32.844,32.844,0,0
0.88929,-2.093e-20,3.3547e-19,0.03761,0.009699,0.46082,1,32.895,32.895,0,0
0.92549,-2.1782e-20,3.4913e-19,0.037955,0.0096203,0.42736,1,32.946,32.946,0,0
0.9617,-2.2634e-20,3.6279e-19,0.0383,0.0095416,0.39389,1,32.997,32.997,0,0
0.99704,-2.3466e-20,3.7612e-19,0.038427,0.0099212,0.35562,1,33.048,33.048,0,0
1.0323,-2.4296e-20,3.8943e-19,0.03854,0.010329,0.31705,1,33.099,33.099,0,0
1.0676,-2.5127e-20,4.0275e-19,0.038654,0.010737,0.27848,1,33.15,33.15,0,0
1.1028,-2.5954e-20,4.16e-19,0.038759,0.011157,0.24002,1,33.201,33.201,0,0
1.1302,-2.66e-20,4.2636e-19,0.038438,0.012157,0.20723,1,33.252,33.252,0,0
1.1577,-2.7246e-20,4.3672e-19,0.038117,0.013157,0.17444,1,33.303,33.303,0,0
1.1851,-2.7893e-20,4.4708e-19,0.037796,0.014157,0.14165,1,33.354,33.354,0,0
1.2117,-2.8516e-20,4.5708e-19,0.037445,0.015178,0.11009,1,33.405,33.405,0,0
1.2294,-2.8933e-20,4.6376e-19,0.036815,0.016391,0.089899,1,33.456,33.456,0,0
1.2471,-2.935e-20,4.7045e-19,0.036185,0.017604,0.069708,1,33.507,33.507,0,0
1.2648,-2.9767e-20,4.7713e-19,0.035555,0.018816,0.049516,1,33.558,33.558,0,0
1.2814,-3.0157e-20,4.8338e-19,0.034908,0.019869,0.030825,1,33.609,33.609,0,0
1.2926,-3.0421e-20,4.876e-19,0.034178,0.020174,0.01914,1,33.66,33.66,0,0
1.3038,-3.0684e-20,4.9183e-19,0.033448,0.02048,0.0074559,1,33.711,33.711,0,0
1.315,-3.0948e-20,4.9605e-19,0.032718,0.020786,-0.0042295,1,33.762,33.762,0,0
1.3253,-3.1192e-20,4.9996e-19,0.031993,0.020895,-0.015223,1,33.813,33.813,0,0
1.3333,-3.1379e-20,5.0296e-19,0.031286,0.020432,-0.024197,1,33.864,33.864,0,0
1.3412,-3.1566e-20,5.0596e-19,0.030579,0.01997,-0.033171,1,33.915,33.915,0,0
1.3492,-3.1754e-20,5.0897e-19,0.029872,0.019507,-0.042145,1,33.966,33.966,0,0
1.3564,-3.1923e-20,5.1168e-19,0.029179,0.019058,-0.050464,1,34.017,34.017,0,0
1.3621,-3.2056e-20,5.1382e-19,0.028516,0.018638,-0.057476,1,34.068,34.068,0,0
1.3677,-3.219e-20,5.1596e-19,0.027854,0.018217,-0.064487,1,34.119,34.119,0,0
1.3734,-3.2323e-20,5.181e-19,0.027191,0.017797,-0.071499,1,34.17,34.17,0,0
1.3782,-3.2435e-20,5.199e-19,0.026552,0.017397,-0.07729,1,34.221,34.221,0,0
1.3816,-3.2517e-20,5.2121e-19,0.025948,0.017026,-0.081337,1,34.272,34.272,0,0
1.3851,-3.2599e-20,5.2252e-19,0.025344,0.016654,-0.085385,1,34.323,34.323,0,0
1.3886,-3.2681e-20,5.2383e-19,0.02474,0.016283,-0.089432,1,34.374,34.374,0,0
1.3912,-3.2743e-20,5.2483e-19,0.024173,0.015938,-0.092233,1,34.425,34.425,0,0
1.393,-3.2785e-20,5.2551e-19,0.023644,0.015621,-0.093737,1,34.476,34.476,0,0
1.3948,-3.2828e-20,5.2618e-19,0.023116,0.015303,-0.095241,1,34.527,34.527,0,0
1.3966,-3.287e-20,5.2686e-19,0.022587,0.014986,-0.096745,1,34.578,34.578,0,0
1.3979,-3.2899e-20,5.2733e-19,0.022107,0.014699,-0.097489,1,34.629,34.629,0,0
1.3987,-3.2919e-20,5.2765e-19,0.021665,0.014437,-0.097657,1,34.68,34.68,0,0
1.3995,-3.2938e-20,5.2796e-19,0.021223,0.014174,-0.097824,1,34.731,34.731,0,0
1.4004,-3.2958e-20,5.2827e-19,0.02078,0.013911,-0.097992,1,34.782,34.782,0,0
1.4009,-3.297e-20,5.2846e-19,0.020394,0.013683,-0.097808,1,34.833,34.833,0,0
1.4012,-3.2977e-20,5.2858e-19,0.020038,0.013472,-0.097434,1,34.884,34.884,0,0
1.4015,-3.2985e-20,5.287e-19,0.019682,0.013262,-0.097059,1,34.935,34.935,0,0
1.4018,-3.2992e-20,5.2882e-19,0.019326,0.013052,-0.096685,1,34.986,34.986,0,0
1.4019,-3.2994e-20,5.2885e-19,0.019025,0.01287,-0.096092,1,35.037,35.037,0,0
1.4019,-3.2994e-20,5.2884e-19,0.018743,0.0127,-0.095417,1,35.088,35.088,0,0
1.4019,-3.2994e-20,5.2884e-19,0.018462,0.01253,-0.094742,1,35.139,35.139,0,0
1.4019,-3.2993e-20,5.2884e-19,0.018181,0.01236,-0.094067,1,35.19,35.19,0,0
1.4017,-3.2989e-20,5.2876e-19,0.017944,0.012215,-0.093192,1,35.241,35.241,0,0
1.4014,-3.2983e-20,5.2867e-19,0.017717,0.012076,-0.092268,1,35.292,35.292,0,0
1.4012,-3.2977e-20,5.2858e-19,0.01749,0.011937,-0.091343,1,35.343,35.343,0,0
1.4009,-3.2971e-20,5.2848e-19,0.017264,0.011798,-0.090419,1,35.394,35.394,0,0
1.4005,-3.2962e-20,5.2833e-19,0.017066,0.011678,-0.089345,1,35.445,35.445,0,0
1.4001,-3.2952e-20,5.2818e-19,0.016872,0.011561,-0.088252,1,35.496,35.496,0,0
1.3997,-3.2942e-20,5.2802e-19,0.016678,0.011444,-0.087158,1,35.547,35.547,0,0
1.3993,-3.2933e-20,5.2787e-19,0.016484,0.011327,-0.086065,1,35.598,35.598,0,0
1.3988,-3.2921e-20,5.2768e-19,0.016302,0.011218,-0.084918,1,35.649,35.649,0,0
1.3983,-3.2909e-20,5.2749e-19,0.016121,0.01111,-0.08377,1,35.7,35.7,0,0
1.3978,-3.2897e-20,5.273e-19,0.015939,0.011003,-0.082621,1,35.751,35.751,0,0
1.3973,-3.2885e-20,5.2711e-19,0.015757,0.010895,-0.081474,1,35.802,35.802,0,0
1.3967,-3.2873e-20,5.269e-19,0.015573,0.010792,-0.080354,1,35.853,35.853,0,0
1.3962,-3.286e-20,5.267e-19,0.015388,0.01069,-0.079234,1,35.904,35.904,0,0
1.3957,-3.2847e-20,5.2649e-19,0.015203,0.010587,-0.078114,1,35.955,35.955,0,0
1.3951,-3.2834e-20,5.2629e-19,0.015017,0.010485,-0.077001,1,36.006,36.006,0,0
1.3946,-3.2821e-20,5.2608e-19,0.01482,0.010382,-0.075942,1,36.057,36.057,0,0
1.394,-3.2808e-20,5.2587e-19,0.014623,0.010279,-0.074883,1,36.108,36.108,0,0
1.3935,-3.2795e-20,5.2566e-19,0.014426,0.010176,-0.073823,1,36.159,36.159,0,0
1.3929,-3.2782e-20,5.2545e-19,0.014225,0.010069,-0.072774,1,36.21,36.21,0,0
1.3923,-3.2769e-20,5.2524e-19,0.01401,0.009946,-0.071765,1,36.261,36.261,0,0
1.3918,-3.2755e-20,5.2503e-19,0.013795,0.0098232,-0.070757,1,36.312,36.312,0,0
1.3912,-3.2742e-20,5.2481e-19,0.01358,0.0097004,-0.069748,1,36.363,36.363,0,0
1.3906,-3.2729e-20,5.246e-19,0.01336,0.0095711,-0.068743,1,36.414,36.414,0,0
1.3901,-3.2715e-20,5.2438e-19,0.013127,0.0094248,-0.067747,1,36.465,36.465,0,0
1.3895,-3.2701e-20,5.2416e-19,0.012894,0.0092784,-0.066752,1,36.516,36.516,0,0
1.3889,-3.2688e-20,5.2394e-19,0.012661,0.0091321,-0.065757,1,36.567,36.567,0,0
1.3883,-3.2674e-20,5.2371e-19,0.012422,0.0089794,-0.064753,1,36.618,36.618,0,0
1.3877,-3.2659e-20,5.2348e-19,0.012174,0.0088152,-0.063735,1,36.669,36.669,0,0
1.3871,-3.2645e-20,5.2325e-19,0.011926,0.008651,-0.062716,1,36.72,36.72,0,0
1.3865,-3.263e-20,5.2302e-19,0.011678,0.0084868,-0.061698,1,36.771,36.771,0,0
1.3858,-3.2616e-20,5.2278e-19,0.011427,0.0083168,-0.06066,1,36.822,36.822,0,0
1.3852,-3.26e-20,5.2254e-19,0.011169,0.0081393,-0.059596,1,36.873,36.873,0,0
1.3845,-3.2585e-20,5.223e-19,0.010912,0.0079617,-0.058532,1,36.924,36.924,0,0
1.3839,-3.257e-20,5.2205e-19,0.010655,0.0077842,-0.057468,1,36.975,36.975,0,0
1.3832,-3.2554e-20,5.218e-19,0.010396,0.007605,-0.056381,1,37.026,37.026,0,0
1.3825,-3.2539e-20,5.2155e-19,0.010137,0.0074243,-0.055273,1,37.077,37.077,0,0
1.3819,-3.2523e-20,5.2129e-19,0.0098767,0.0072437,-0.054165,1,37.128,37.128,0,0
1.3812,-3.2507e-20,5.2104e-19,0.0096169,0.007063,-0.053057,1,37.179,37.179,0,0
1.3805,-3.2491e-20,5.2078e-19,0.0093594,0.0068842,-0.051932,1,37.23,37.23,0,0
1.3798,-3.2474e-20,5.2052e-19,0.0091035,0.0067068,-0.050795,1,37.281,37.281,0,0
1.3791,-3.2458e-20,5.2026e-19,0.0088477,0.0065294,-0.049658,1,37.332,37.332,0,0
1.3784,-3.2442e-20,5.1999e-19,0.0085919,0.006352,-0.048521,1,37.383,37.383,0,0
1.3777,-3.2425e-20,5.1973e-19,0.0083426,0.00618,-0.04738,1,37.434,37.434,0,0
1.377,-3.2409e-20,5.1947e-19,0.0080967,0.0060106,-0.046237,1,37.485,37.485,0,0
1.3763,-3.2392e-20,5.1921e-19,0.0078508,0.0058413,-0.045095,1,37.536,37.536,0,0
1.3756,-3.2376e-20,5.1894e-19,0.0076049,0.0056719,-0.043952,1,37.587,37.587,0,0
1.375,-3.236e-20,5.1868e-19,0.0073699,0.0055108,-0.042828,1,37.638,37.638,0,0
1.3743,-3.2344e-20,5.1842e-19,0.0071387,0.0053526,-0.04171,1,37.689,37.689,0,0
1.3736,-3.2327e-20,5.1816e-19,0.0069074,0.0051944,-0.040593,1,37.74,37.74,0,0
1.3729,-3.2311e-20,5.179e-19,0.0066762,0.0050362,-0.039475,1,37.791,37.791,0,0
1.3722,-3.2295e-20,5.1765e-19,0.0064596,0.0048882,-0.038403,1,37.842,37.842,0,0
1.3716,-3.228e-20,5.174e-19,0.0062461,0.0047423,-0.037341,1,37.893,37.893,0,0
1.3709,-3.2264e-20,5.1715e-19,0.0060327,0.0045964,-0.036279,1,37.944,37.944,0,0
1.3702,-3.2248e-20,5.169e-19,0.0058192,0.0044506,-0.035218,1,37.995,37.995,0,0
1.3696,-3.2233e-20,5.1666e-19,0.0056234,0.0043162,-0.034227,1,38.046,38.046,0,0
1.3689,-3.2218e-20,5.1642e-19,0.0054295,0.0041832,-0.033243,1,38.097,38.097,0,0
1.3683,-3.2203e-20,5.1618e-19,0.0052356,0.0040501,-0.03226,1,38.148,38.148,0,0
1.3677,-3.2188e-20,5.1594e-19,0.0050417,0.003917,-0.031277,1,38.199,38.199,0,0
1.3671,-3.2174e-20,5.1571e-19,0.0048675,0.0037961,-0.030379,1,38.25,38.25,0,0
1.3665,-3.216e-20,5.1548e-19,0.0046936,0.0036754,-0.029483,1,38.301,38.301,0,0
1.3659,-3.2146e-20,5.1525e-19,0.0045197,0.0035548,-0.028588,1,38.352,38.352,0,0
1.3653,-3.2132e-20,5.1503e-19,0.004347,0.0034348,-0.027697,1,38.403,38.403,0,0
1.3647,-3.2118e-20,5.1481e-19,0.0041928,0.0033261,-0.02689,1,38.454,38.454,0,0
1.3641,-3.2105e-20,5.146e-19,0.0040387,0.0032173,-0.026082,1,38.505,38.505,0,0
1.3636,-3.2092e-20,5.1439e-19,0.0038845,0.0031086,-0.025275,1,38.556,38.556,0,0
1.363,-3.2078e-20,5.1417e-19,0.0037329,0.0030015,-0.024478,1,38.607,38.607,0,0
1.3625,-3.2066e-20,5.1397e-19,0.0035973,0.002904,-0.023753,1,38.658,38.658,0,0
1.3619,-3.2053e-20,5.1377e-19,0.0034618,0.0028066,-0.023028,1,38.709,38.709,0,0
1.3614,-3.2041e-20,5.1357e-19,0.0033262,0.0027091,-0.022303,1,38.76,38.76,0,0
1.3609,-3.2028e-20,5.1337e-19,0.0031943,0.0026139,-0.021593,1,38.811,38.811,0,0
1.3604,-3.2017e-20,5.1318e-19,0.0030758,0.0025269,-0.020937,1,38.862,38.862,0,0
1.3599,-3.2005e-20,5.1299e-19,0.0029572,0.0024398,-0.02028,1,38.913,38.913,0,0
1.3594,-3.1993e-20,5.128e-19,0.0028387,0.0023528,-0.019624,1,38.964,38.964,0,0
1.3589,-3.1981e-20,5.1261e-19,0.0027247,0.0022686,-0.018983,1,39.015,39.015,0,0
1.3584,-3.197e-20,5.1243e-19,0.0026215,0.0021912,-0.018377,1,39.066,39.066,0,0
1.3579,-3.1958e-20,5.1225e-19,0.0025182,0.0021139,-0.017771,1,39.117,39.117,0,0
1.3574,-3.1947e-20,5.1207e-19,0.002415,0.0020365,-0.017165,1,39.168,39.168,0,0
1.3569,-3.1936e-20,5.1189e-19,0.0023169,0.0019624,-0.016572,1,39.219,39.219,0,0
1.3565,-3.1925e-20,5.1172e-19,0.0022273,0.0018937,-0.016001,1,39.27,39.27,0,0
1.356,-3.1914e-20,5.1154e-19,0.0021377,0.0018251,-0.015429,1,39.321,39.321,0,0
1.3556,-3.1904e-20,5.1137e-19,0.0020481,0.0017564,-0.014857,1,39.372,39.372,0,0
1.3551,-3.1893e-20,5.112e-19,0.001964,0.0016913,-0.014297,1,39.423,39.423,0,0
1.3547,-3.1883e-20,5.1103e-19,0.0018864,0.0016306,-0.013751,1,39.474,39.474,0,0
